id,image_url,scientific_name,common_name
101546871,https://inaturalist-open-data.s3.amazonaws.com/photos/169600530/medium.jpg,Aglais io,Дневной павлиний глаз
101554257,https://inaturalist-open-data.s3.amazonaws.com/photos/169613335/medium.jpg,Aglais urticae,Крапивница
101575384,https://inaturalist-open-data.s3.amazonaws.com/photos/169648114/medium.jpeg,Apoda limacodes,Бабочка-мокрица
101781605,https://static.inaturalist.org/photos/170017297/medium.jpeg,Hyphantria cunea,Американская белая бабочка
101934220,https://inaturalist-open-data.s3.amazonaws.com/photos/170300902/medium.jpg,Plebejus argus,Голубянка аргус
101946696,https://inaturalist-open-data.s3.amazonaws.com/photos/170321317/medium.jpeg,Hyphantria cunea,Американская белая бабочка
101954981,https://inaturalist-open-data.s3.amazonaws.com/photos/170338395/medium.jpg,Plebejus,
101955105,https://inaturalist-open-data.s3.amazonaws.com/photos/170338997/medium.jpg,Plebejus idas,Голубянка Идас
101956084,https://inaturalist-open-data.s3.amazonaws.com/photos/170340370/medium.jpg,Polyommatus amandus,Голубянка аманда
101957326,https://inaturalist-open-data.s3.amazonaws.com/photos/170343021/medium.jpg,Polyommatus icarus,Голубянка икар
102017894,https://inaturalist-open-data.s3.amazonaws.com/photos/170457415/medium.jpeg,Apoda limacodes,Бабочка-мокрица
102158082,https://inaturalist-open-data.s3.amazonaws.com/photos/170716660/medium.jpeg,Apoda limacodes,Бабочка-мокрица
102158309,https://inaturalist-open-data.s3.amazonaws.com/photos/170716907/medium.jpg,Plebejus idas,Голубянка Идас
102192905,https://inaturalist-open-data.s3.amazonaws.com/photos/170776194/medium.jpg,Hyphantria cunea,Американская белая бабочка
102396787,https://static.inaturalist.org/photos/171158022/medium.jpeg,Apoda limacodes,Бабочка-мокрица
102872407,https://inaturalist-open-data.s3.amazonaws.com/photos/172056968/medium.jpg,Apoda limacodes,Бабочка-мокрица
102942153,https://static.inaturalist.org/photos/172187410/medium.jpg,Hyphantria cunea,Американская белая бабочка
103069241,https://inaturalist-open-data.s3.amazonaws.com/photos/172424652/medium.jpeg,Chiasmia clathrata,Пяденица клеверная
103094164,https://inaturalist-open-data.s3.amazonaws.com/photos/172469967/medium.jpeg,Hyphantria cunea,Американская белая бабочка
103240339,https://inaturalist-open-data.s3.amazonaws.com/photos/172741511/medium.jpeg,Apoda limacodes,Бабочка-мокрица
103320678,https://static.inaturalist.org/photos/172893560/medium.jpg,Hyphantria cunea,Американская белая бабочка
103320679,https://static.inaturalist.org/photos/172893570/medium.jpg,Hyphantria cunea,Американская белая бабочка
103576119,https://static.inaturalist.org/photos/173383253/medium.jpeg,Apoda limacodes,Бабочка-мокрица
103625260,https://inaturalist-open-data.s3.amazonaws.com/photos/173479588/medium.jpg,Hyphantria cunea,Американская белая бабочка
103811177,https://inaturalist-open-data.s3.amazonaws.com/photos/173833818/medium.jpg,Apoda limacodes,Бабочка-мокрица
104218547,https://static.inaturalist.org/photos/174600273/medium.jpeg,Heterogenea asella,Бабочка-ослик
104307446,https://inaturalist-open-data.s3.amazonaws.com/photos/174750174/medium.jpeg,Apoda limacodes,Бабочка-мокрица
104419090,https://inaturalist-open-data.s3.amazonaws.com/photos/174960825/medium.jpg,Orosanga japonicus,Японская цикадка-бабочка
104487547,https://inaturalist-open-data.s3.amazonaws.com/photos/175084553/medium.jpeg,Apoda limacodes,Бабочка-мокрица
104664126,https://static.inaturalist.org/photos/175424426/medium.jpg,Heterogenea asella,Бабочка-ослик
104801268,https://inaturalist-open-data.s3.amazonaws.com/photos/175687267/medium.jpeg,Apoda limacodes,Бабочка-мокрица
104805317,https://inaturalist-open-data.s3.amazonaws.com/photos/175696667/medium.jpg,Hyphantria cunea,Американская белая бабочка
104979152,https://inaturalist-open-data.s3.amazonaws.com/photos/176030024/medium.jpg,Hyphantria cunea,Американская белая бабочка
105020369,https://inaturalist-open-data.s3.amazonaws.com/photos/176108707/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105034247,https://inaturalist-open-data.s3.amazonaws.com/photos/176134380/medium.jpeg,Hyphantria cunea,Американская белая бабочка
105092730,https://inaturalist-open-data.s3.amazonaws.com/photos/176248465/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105162870,https://inaturalist-open-data.s3.amazonaws.com/photos/176384912/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105199541,https://inaturalist-open-data.s3.amazonaws.com/photos/176454803/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105199543,https://inaturalist-open-data.s3.amazonaws.com/photos/176454822/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105214216,https://static.inaturalist.org/photos/176483548/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105270240,https://inaturalist-open-data.s3.amazonaws.com/photos/176590358/medium.jpeg,Apoda limacodes,Бабочка-мокрица
105357778,https://inaturalist-open-data.s3.amazonaws.com/photos/176759416/medium.jpeg,Orosanga japonicus,Японская цикадка-бабочка
105391725,https://inaturalist-open-data.s3.amazonaws.com/photos/176821754/medium.jpg,Apoda limacodes,Бабочка-мокрица
105423244,https://inaturalist-open-data.s3.amazonaws.com/photos/176881907/medium.jpeg,Orosanga japonicus,Японская цикадка-бабочка
105440487,https://inaturalist-open-data.s3.amazonaws.com/photos/176913532/medium.jpg,Hyphantria cunea,Американская белая бабочка
105451556,https://inaturalist-open-data.s3.amazonaws.com/photos/176935100/medium.jpg,Hyphantria cunea,Американская белая бабочка
105660233,https://inaturalist-open-data.s3.amazonaws.com/photos/177332324/medium.jpg,Apoda limacodes,Бабочка-мокрица
105667789,https://inaturalist-open-data.s3.amazonaws.com/photos/177342021/medium.jpg,Hyphantria cunea,Американская белая бабочка
105774645,https://inaturalist-open-data.s3.amazonaws.com/photos/177551602/medium.jpg,Orosanga japonicus,Японская цикадка-бабочка
105972646,https://inaturalist-open-data.s3.amazonaws.com/photos/177930649/medium.jpg,Apoda limacodes,Бабочка-мокрица
106063465,https://inaturalist-open-data.s3.amazonaws.com/photos/178101379/medium.jpeg,Apoda limacodes,Бабочка-мокрица
106081575,https://inaturalist-open-data.s3.amazonaws.com/photos/178136468/medium.jpeg,Orosanga japonicus,Японская цикадка-бабочка
106140377,https://inaturalist-open-data.s3.amazonaws.com/photos/178247747/medium.jpg,Orosanga japonicus,Японская цикадка-бабочка
106456104,https://inaturalist-open-data.s3.amazonaws.com/photos/178833592/medium.jpeg,Heterogenea asella,Бабочка-ослик
106487314,https://inaturalist-open-data.s3.amazonaws.com/photos/178891321/medium.jpeg,Apoda limacodes,Бабочка-мокрица
106586496,https://inaturalist-open-data.s3.amazonaws.com/photos/179081589/medium.jpg,Aglais io,Дневной павлиний глаз
106586598,https://inaturalist-open-data.s3.amazonaws.com/photos/179081805/medium.jpg,Thymelicus lineola,Толстоголовка тире
106704485,https://inaturalist-open-data.s3.amazonaws.com/photos/179307286/medium.jpeg,Heterogenea asella,Бабочка-ослик
106778812,https://inaturalist-open-data.s3.amazonaws.com/photos/179451465/medium.jpg,Hyphantria cunea,Американская белая бабочка
106778815,https://inaturalist-open-data.s3.amazonaws.com/photos/179451614/medium.jpg,Hyphantria cunea,Американская белая бабочка
106782303,https://inaturalist-open-data.s3.amazonaws.com/photos/179449676/medium.jpg,Hyphantria cunea,Американская белая бабочка
106794471,https://inaturalist-open-data.s3.amazonaws.com/photos/179482587/medium.jpeg,Vanessa atalanta,Адмирал
106801851,https://inaturalist-open-data.s3.amazonaws.com/photos/179494956/medium.jpeg,Hyphantria cunea,Американская белая бабочка
106847443,https://inaturalist-open-data.s3.amazonaws.com/photos/179582498/medium.jpeg,Paramesia gnomana,Листовёртка углокрылая
106880451,https://inaturalist-open-data.s3.amazonaws.com/photos/179617358/medium.jpg,Hyphantria cunea,Американская белая бабочка
106992167,https://inaturalist-open-data.s3.amazonaws.com/photos/179858124/medium.jpeg,Apoda limacodes,Бабочка-мокрица
107031454,https://inaturalist-open-data.s3.amazonaws.com/photos/179932986/medium.jpeg,Apoda limacodes,Бабочка-мокрица
107050628,https://inaturalist-open-data.s3.amazonaws.com/photos/179967093/medium.jpeg,Hyphantria cunea,Американская белая бабочка
107180946,https://inaturalist-open-data.s3.amazonaws.com/photos/180217033/medium.jpeg,Apoda limacodes,Бабочка-мокрица
107180947,https://inaturalist-open-data.s3.amazonaws.com/photos/180217066/medium.jpeg,Apoda limacodes,Бабочка-мокрица
107180949,https://inaturalist-open-data.s3.amazonaws.com/photos/180217075/medium.jpeg,Heterogenea asella,Бабочка-ослик
107242601,https://inaturalist-open-data.s3.amazonaws.com/photos/180330276/medium.jpg,Calliteara pudibunda,Краснохвост
107753358,https://inaturalist-open-data.s3.amazonaws.com/photos/181290903/medium.jpg,Hyphantria cunea,Американская белая бабочка
107901604,https://inaturalist-open-data.s3.amazonaws.com/photos/181565145/medium.jpeg,Spilosoma lutea,Медведица золотисто-жёлтая
107974264,https://inaturalist-open-data.s3.amazonaws.com/photos/181699497/medium.jpg,Apoda limacodes,Бабочка-мокрица
107977444,https://inaturalist-open-data.s3.amazonaws.com/photos/181705211/medium.jpeg,Apoda limacodes,Бабочка-мокрица
107977445,https://inaturalist-open-data.s3.amazonaws.com/photos/181705169/medium.jpeg,Apoda limacodes,Бабочка-мокрица
108099597,https://static.inaturalist.org/photos/181940298/medium.jpeg,Hyphantria cunea,Американская белая бабочка
108123550,https://inaturalist-open-data.s3.amazonaws.com/photos/181985373/medium.jpeg,Hyphantria cunea,Американская белая бабочка
108199551,https://static.inaturalist.org/photos/182124534/medium.jpg,Heterogenea asella,Бабочка-ослик
108430183,https://inaturalist-open-data.s3.amazonaws.com/photos/182559004/medium.jpeg,Apoda limacodes,Бабочка-мокрица
108496736,https://inaturalist-open-data.s3.amazonaws.com/photos/182684276/medium.jpeg,Hyphantria cunea,Американская белая бабочка
108646371,https://inaturalist-open-data.s3.amazonaws.com/photos/182967604/medium.jpg,Aglais urticae,Крапивница
108676077,https://inaturalist-open-data.s3.amazonaws.com/photos/183021822/medium.jpeg,Hyphantria cunea,Американская белая бабочка
108741131,https://inaturalist-open-data.s3.amazonaws.com/photos/183143776/medium.jpg,Apoda limacodes,Бабочка-мокрица
108970088,https://inaturalist-open-data.s3.amazonaws.com/photos/183573105/medium.jpg,Aglais urticae,Крапивница
109076756,https://inaturalist-open-data.s3.amazonaws.com/photos/183771015/medium.jpeg,Apoda limacodes,Бабочка-мокрица
109154025,https://inaturalist-open-data.s3.amazonaws.com/photos/183917832/medium.jpg,Mimas tiliae,Бражник липовый
109287688,https://inaturalist-open-data.s3.amazonaws.com/photos/184167893/medium.jpeg,Heterogenea asella,Бабочка-ослик
109337884,https://inaturalist-open-data.s3.amazonaws.com/photos/184262033/medium.jpeg,Apoda limacodes,Бабочка-мокрица
109856265,https://static.inaturalist.org/photos/185228698/medium.jpeg,Orosanga japonicus,Японская цикадка-бабочка
110506984,https://static.inaturalist.org/photos/186425119/medium.jpg,Polygonia c-album,Углокрыльница с-белое
110623449,https://inaturalist-open-data.s3.amazonaws.com/photos/186642752/medium.jpeg,Hyphantria cunea,Американская белая бабочка
110647351,https://inaturalist-open-data.s3.amazonaws.com/photos/186690115/medium.jpeg,Polygonia c-album,Углокрыльница с-белое
110653546,https://static.inaturalist.org/photos/186702056/medium.jpg,Anthocharis cardamines,Зорька
110653602,https://static.inaturalist.org/photos/186702194/medium.jpg,Papilio machaon,Махаон
110732234,https://inaturalist-open-data.s3.amazonaws.com/photos/186846233/medium.jpeg,Heterogenea asella,Бабочка-ослик
110980933,https://static.inaturalist.org/photos/187299960/medium.jpg,Gonepteryx rhamni,Крушинница
111761490,https://inaturalist-open-data.s3.amazonaws.com/photos/188710580/medium.jpg,Hyphantria cunea,Американская белая бабочка
111761639,https://inaturalist-open-data.s3.amazonaws.com/photos/188710785/medium.jpg,Hyphantria cunea,Американская белая бабочка
111785408,https://inaturalist-open-data.s3.amazonaws.com/photos/188739039/medium.jpeg,Nymphalis l-album,Многоцветница v-белое
111936946,https://inaturalist-open-data.s3.amazonaws.com/photos/189023627/medium.jpeg,Nymphalis xanthomelas,Многоцветница чёрно-рыжая
112011396,https://inaturalist-open-data.s3.amazonaws.com/photos/189162499/medium.jpg,Hyphantria cunea,Американская белая бабочка
112016327,https://inaturalist-open-data.s3.amazonaws.com/photos/189173577/medium.jpg,Hyphantria cunea,Американская белая бабочка
112239740,https://inaturalist-open-data.s3.amazonaws.com/photos/189577784/medium.jpg,Hyphantria cunea,Американская белая бабочка
112501105,https://inaturalist-open-data.s3.amazonaws.com/photos/190027181/medium.jpeg,Hyphantria cunea,Американская белая бабочка
112706004,https://inaturalist-open-data.s3.amazonaws.com/photos/190386013/medium.jpeg,Aglais io,Дневной павлиний глаз
112750485,https://inaturalist-open-data.s3.amazonaws.com/photos/190463143/medium.jpeg,Apoda limacodes,Бабочка-мокрица
112889331,https://inaturalist-open-data.s3.amazonaws.com/photos/190707632/medium.jpeg,Apoda limacodes,Бабочка-мокрица
112936222,https://static.inaturalist.org/photos/190803981/medium.jpeg,Hyphantria cunea,Американская белая бабочка
113001526,https://static.inaturalist.org/photos/190914731/medium.jpeg,Hyphantria cunea,Американская белая бабочка
113007206,https://static.inaturalist.org/photos/190924423/medium.jpeg,Hyphantria cunea,Американская белая бабочка
113578407,https://inaturalist-open-data.s3.amazonaws.com/photos/191869542/medium.jpeg,Apoda limacodes,Бабочка-мокрица
113693228,https://inaturalist-open-data.s3.amazonaws.com/photos/192069723/medium.jpg,Iphiclides podalirius,Подалирий
114584101,https://static.inaturalist.org/photos/193485744/medium.jpeg,Hyphantria cunea,Американская белая бабочка
114669902,https://static.inaturalist.org/photos/193612867/medium.jpg,Hyphantria cunea,Американская белая бабочка
114813798,https://inaturalist-open-data.s3.amazonaws.com/photos/193835042/medium.jpeg,Hyphantria cunea,Американская белая бабочка
115529284,https://static.inaturalist.org/photos/194981401/medium.jpg,Maniola jurtina,Воловий глаз
115572488,https://inaturalist-open-data.s3.amazonaws.com/photos/195051178/medium.jpg,Hyphantria cunea,Американская белая бабочка
115596596,https://inaturalist-open-data.s3.amazonaws.com/photos/195094011/medium.jpeg,Apoda limacodes,Бабочка-мокрица
115792664,https://static.inaturalist.org/photos/195427964/medium.jpg,Hyphantria cunea,Американская белая бабочка
116033152,https://inaturalist-open-data.s3.amazonaws.com/photos/195839618/medium.jpeg,Pyrgus malvae,Толстоголовка мальвовая
116068343,https://static.inaturalist.org/photos/196200593/medium.jpg,Hyphantria cunea,Американская белая бабочка
116406425,https://inaturalist-open-data.s3.amazonaws.com/photos/196495005/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116532449,https://static.inaturalist.org/photos/196719559/medium.jpg,Limenitis populi,Ленточник тополёвый
116555243,https://static.inaturalist.org/photos/196757799/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116556804,https://static.inaturalist.org/photos/196760485/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116740157,https://inaturalist-open-data.s3.amazonaws.com/photos/197085338/medium.jpg,Hyphantria cunea,Американская белая бабочка
116794835,https://inaturalist-open-data.s3.amazonaws.com/photos/197185763/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116802356,https://static.inaturalist.org/photos/197198659/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116863258,https://static.inaturalist.org/photos/197272088/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116863316,https://static.inaturalist.org/photos/197272724/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116870211,https://static.inaturalist.org/photos/197313943/medium.jpeg,Hyphantria cunea,Американская белая бабочка
116988624,https://inaturalist-open-data.s3.amazonaws.com/photos/197520452/medium.jpeg,Anthocharis cardamines,Зорька
117049854,https://inaturalist-open-data.s3.amazonaws.com/photos/197632896/medium.jpeg,Heterogenea asella,Бабочка-ослик
117058064,https://inaturalist-open-data.s3.amazonaws.com/photos/197647939/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117094449,https://inaturalist-open-data.s3.amazonaws.com/photos/197716220/medium.jpg,Hyphantria cunea,Американская белая бабочка
117130593,https://static.inaturalist.org/photos/197779932/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117159711,https://inaturalist-open-data.s3.amazonaws.com/photos/197832044/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117187074,https://inaturalist-open-data.s3.amazonaws.com/photos/197875631/medium.jpeg,Apoda limacodes,Бабочка-мокрица
117442756,https://inaturalist-open-data.s3.amazonaws.com/photos/198344971/medium.jpeg,Apoda limacodes,Бабочка-мокрица
117601009,https://inaturalist-open-data.s3.amazonaws.com/photos/198603483/medium.jpeg,Apoda limacodes,Бабочка-мокрица
117624703,https://inaturalist-open-data.s3.amazonaws.com/photos/198669151/medium.jpg,Hyphantria cunea,Американская белая бабочка
117635251,https://inaturalist-open-data.s3.amazonaws.com/photos/199083449/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117697643,https://inaturalist-open-data.s3.amazonaws.com/photos/198801286/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117756670,https://inaturalist-open-data.s3.amazonaws.com/photos/198901586/medium.jpeg,Hyphantria cunea,Американская белая бабочка
117835772,https://inaturalist-open-data.s3.amazonaws.com/photos/199042840/medium.jpeg,Hyphantria cunea,Американская белая бабочка
118215168,https://inaturalist-open-data.s3.amazonaws.com/photos/199704131/medium.jpeg,Hyphantria cunea,Американская белая бабочка
118215760,https://inaturalist-open-data.s3.amazonaws.com/photos/199705267/medium.jpeg,Hyphantria cunea,Американская белая бабочка
118276536,https://inaturalist-open-data.s3.amazonaws.com/photos/199807912/medium.jpg,Hyphantria cunea,Американская белая бабочка
118303437,https://inaturalist-open-data.s3.amazonaws.com/photos/199851876/medium.jpg,Apoda limacodes,Бабочка-мокрица
118303653,https://inaturalist-open-data.s3.amazonaws.com/photos/199856868/medium.jpg,Apoda limacodes,Бабочка-мокрица
118303669,https://inaturalist-open-data.s3.amazonaws.com/photos/199857229/medium.jpg,Apoda limacodes,Бабочка-мокрица
118369496,https://static.inaturalist.org/photos/199983105/medium.jpeg,Hyphantria cunea,Американская белая бабочка
118749176,https://inaturalist-open-data.s3.amazonaws.com/photos/200671154/medium.jpg,Apoda limacodes,Бабочка-мокрица
118791251,https://inaturalist-open-data.s3.amazonaws.com/photos/200743312/medium.jpg,Hyphantria cunea,Американская белая бабочка
118805592,https://inaturalist-open-data.s3.amazonaws.com/photos/200768467/medium.jpeg,Apoda limacodes,Бабочка-мокрица
118884344,https://static.inaturalist.org/photos/200914812/medium.jpeg,Hyphantria cunea,Американская белая бабочка
118899833,https://inaturalist-open-data.s3.amazonaws.com/photos/200938040/medium.jpg,Apoda limacodes,Бабочка-мокрица
118899836,https://inaturalist-open-data.s3.amazonaws.com/photos/200938078/medium.jpg,Apoda limacodes,Бабочка-мокрица
118946505,https://inaturalist-open-data.s3.amazonaws.com/photos/201024619/medium.jpg,Hyphantria cunea,Американская белая бабочка
119011015,https://inaturalist-open-data.s3.amazonaws.com/photos/201142448/medium.jpg,Apoda limacodes,Бабочка-мокрица
119079808,https://static.inaturalist.org/photos/201261298/medium.jpg,Hyphantria cunea,Американская белая бабочка
119095952,https://inaturalist-open-data.s3.amazonaws.com/photos/201290016/medium.jpeg,Apoda limacodes,Бабочка-мокрица
119214732,https://static.inaturalist.org/photos/201507506/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119250904,https://inaturalist-open-data.s3.amazonaws.com/photos/201568034/medium.jpg,Colias crocea,Желтушка шафрановая
119255113,https://inaturalist-open-data.s3.amazonaws.com/photos/201575561/medium.jpg,Hyles euphorbiae,Бражник молочайный
119399253,https://static.inaturalist.org/photos/201835661/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119416213,https://static.inaturalist.org/photos/201865090/medium.jpg,Apoda limacodes,Бабочка-мокрица
119422302,https://inaturalist-open-data.s3.amazonaws.com/photos/201875672/medium.jpg,Apoda limacodes,Бабочка-мокрица
119426127,https://static.inaturalist.org/photos/201882541/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119462616,https://inaturalist-open-data.s3.amazonaws.com/photos/201946160/medium.jpg,Aglais io,Дневной павлиний глаз
119550945,https://inaturalist-open-data.s3.amazonaws.com/photos/202111885/medium.jpg,Apoda limacodes,Бабочка-мокрица
119687864,https://inaturalist-open-data.s3.amazonaws.com/photos/202358047/medium.jpg,Apoda limacodes,Бабочка-мокрица
119695885,https://inaturalist-open-data.s3.amazonaws.com/photos/202372555/medium.jpg,Apoda limacodes,Бабочка-мокрица
119700815,https://inaturalist-open-data.s3.amazonaws.com/photos/202382455/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119726421,https://inaturalist-open-data.s3.amazonaws.com/photos/202425470/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119768425,https://inaturalist-open-data.s3.amazonaws.com/photos/202500336/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119834963,https://inaturalist-open-data.s3.amazonaws.com/photos/202622690/medium.jpeg,Hyphantria cunea,Американская белая бабочка
119883440,https://inaturalist-open-data.s3.amazonaws.com/photos/202706555/medium.jpeg,Apoda limacodes,Бабочка-мокрица
119967602,https://inaturalist-open-data.s3.amazonaws.com/photos/202857271/medium.jpg,Apoda limacodes,Бабочка-мокрица
119975926,https://inaturalist-open-data.s3.amazonaws.com/photos/202873035/medium.jpg,Papilio machaon,Махаон
119992917,https://inaturalist-open-data.s3.amazonaws.com/photos/202902206/medium.jpg,Hyphantria cunea,Американская белая бабочка
119996720,https://inaturalist-open-data.s3.amazonaws.com/photos/202909308/medium.jpg,Melitaea sibina,
120008202,https://inaturalist-open-data.s3.amazonaws.com/photos/202927434/medium.jpg,Apoda limacodes,Бабочка-мокрица
120063209,https://inaturalist-open-data.s3.amazonaws.com/photos/203024482/medium.jpeg,Hyphantria cunea,Американская белая бабочка
120103210,https://inaturalist-open-data.s3.amazonaws.com/photos/203095566/medium.jpg,Apoda limacodes,Бабочка-мокрица
120103233,https://inaturalist-open-data.s3.amazonaws.com/photos/203096070/medium.jpg,Apoda limacodes,Бабочка-мокрица
120103316,https://inaturalist-open-data.s3.amazonaws.com/photos/203097472/medium.jpg,Apoda limacodes,Бабочка-мокрица
120113363,https://inaturalist-open-data.s3.amazonaws.com/photos/203120423/medium.jpg,Apoda limacodes,Бабочка-мокрица
120303345,https://inaturalist-open-data.s3.amazonaws.com/photos/203459707/medium.jpg,Heterogenea asella,Бабочка-ослик
120358134,https://inaturalist-open-data.s3.amazonaws.com/photos/203555727/medium.jpg,Hyphantria cunea,Американская белая бабочка
120382314,https://inaturalist-open-data.s3.amazonaws.com/photos/203598231/medium.jpeg,Callophrys rubi,Малинница
120463719,https://inaturalist-open-data.s3.amazonaws.com/photos/203750779/medium.jpg,Apoda limacodes,Бабочка-мокрица
120484144,https://inaturalist-open-data.s3.amazonaws.com/photos/203787134/medium.jpeg,Apoda limacodes,Бабочка-мокрица
120492270,https://static.inaturalist.org/photos/203802586/medium.jpg,Hyphantria cunea,Американская белая бабочка
120499874,https://inaturalist-open-data.s3.amazonaws.com/photos/203816097/medium.jpg,Argynnis pandora,Перламутровка пандора
120502172,https://inaturalist-open-data.s3.amazonaws.com/photos/203820362/medium.jpg,Ochodontia adustaria,
120534224,https://inaturalist-open-data.s3.amazonaws.com/photos/203875527/medium.jpeg,Hyphantria cunea,Американская белая бабочка
120564834,https://inaturalist-open-data.s3.amazonaws.com/photos/203928988/medium.jpg,Vanessa atalanta,Адмирал
120581661,https://inaturalist-open-data.s3.amazonaws.com/photos/203957655/medium.jpeg,Apoda limacodes,Бабочка-мокрица
120582619,https://inaturalist-open-data.s3.amazonaws.com/photos/203963163/medium.jpeg,Hyphantria cunea,Американская белая бабочка
120610221,https://inaturalist-open-data.s3.amazonaws.com/photos/204011586/medium.jpg,Apoda limacodes,Бабочка-мокрица
120610223,https://inaturalist-open-data.s3.amazonaws.com/photos/204011614/medium.jpg,Apoda limacodes,Бабочка-мокрица
120656352,https://static.inaturalist.org/photos/204276211/medium.jpeg,Phragmatobia fuliginosa,Медведица подвижная
120702329,https://static.inaturalist.org/photos/204175813/medium.jpeg,Hyphantria cunea,Американская белая бабочка
120767190,https://inaturalist-open-data.s3.amazonaws.com/photos/204296120/medium.jpg,Apoda limacodes,Бабочка-мокрица
120777657,https://inaturalist-open-data.s3.amazonaws.com/photos/204316253/medium.jpeg,Melitaea athalia,Шашечница аталия
120799974,https://static.inaturalist.org/photos/204354837/medium.jpeg,Hyphantria cunea,Американская белая бабочка
120800758,https://inaturalist-open-data.s3.amazonaws.com/photos/204356110/medium.jpg,Iphiclides feisthamelii,
120814632,https://inaturalist-open-data.s3.amazonaws.com/photos/204380721/medium.jpeg,Pieris brassicae,Белянка капустная
120953698,https://inaturalist-open-data.s3.amazonaws.com/photos/204629688/medium.jpeg,Apoda limacodes,Бабочка-мокрица
121039653,https://inaturalist-open-data.s3.amazonaws.com/photos/204783185/medium.jpg,Apoda limacodes,Бабочка-мокрица
121053914,https://inaturalist-open-data.s3.amazonaws.com/photos/204810086/medium.jpg,Apoda limacodes,Бабочка-мокрица
121155374,https://static.inaturalist.org/photos/204990326/medium.jpeg,Apoda limacodes,Бабочка-мокрица
121186670,https://inaturalist-open-data.s3.amazonaws.com/photos/205047742/medium.jpg,Apoda limacodes,Бабочка-мокрица
121204466,https://static.inaturalist.org/photos/205080709/medium.jpeg,Apoda limacodes,Бабочка-мокрица
121207477,https://inaturalist-open-data.s3.amazonaws.com/photos/205085840/medium.jpeg,Papilio machaon,Махаон
121218032,https://inaturalist-open-data.s3.amazonaws.com/photos/205104028/medium.jpeg,Apoda limacodes,Бабочка-мокрица
121266173,https://static.inaturalist.org/photos/205184777/medium.jpg,Siona lineata,Пяденица линейчатая
121266253,https://static.inaturalist.org/photos/205184937/medium.jpg,Scopula immorata,Пяденица малая волнистая
121270014,https://inaturalist-open-data.s3.amazonaws.com/photos/205184812/medium.jpeg,Hyphantria cunea,Американская белая бабочка
121354492,https://inaturalist-open-data.s3.amazonaws.com/photos/205333899/medium.jpg,Apoda limacodes,Бабочка-мокрица
121354566,https://inaturalist-open-data.s3.amazonaws.com/photos/205336570/medium.jpg,Apoda limacodes,Бабочка-мокрица
121354598,https://inaturalist-open-data.s3.amazonaws.com/photos/205337260/medium.jpg,Apoda limacodes,Бабочка-мокрица
121390664,https://inaturalist-open-data.s3.amazonaws.com/photos/205410767/medium.jpeg,Aporia crataegi,Боярышница
121508333,https://inaturalist-open-data.s3.amazonaws.com/photos/205616184/medium.jpg,Apoda limacodes,Бабочка-мокрица
121508380,https://inaturalist-open-data.s3.amazonaws.com/photos/205617041/medium.jpg,Apoda limacodes,Бабочка-мокрица
121560106,https://inaturalist-open-data.s3.amazonaws.com/photos/205718286/medium.jpeg,Coenonympha pamphilus,Сенница обыкновенная
121563236,https://inaturalist-open-data.s3.amazonaws.com/photos/205723920/medium.jpg,Apoda limacodes,Бабочка-мокрица
121563315,https://inaturalist-open-data.s3.amazonaws.com/photos/205723880/medium.jpeg,Hyphantria cunea,Американская белая бабочка
121609089,https://static.inaturalist.org/photos/205803943/medium.jpeg,Hyphantria cunea,Американская белая бабочка
121610497,https://static.inaturalist.org/photos/205806584/medium.jpeg,Hyphantria cunea,Американская белая бабочка
121627625,https://inaturalist-open-data.s3.amazonaws.com/photos/205834347/medium.jpeg,Apoda limacodes,Бабочка-мокрица
121631160,https://static.inaturalist.org/photos/205843143/medium.jpg,Euphydryas aurinia,Шашечница Авриния
121631706,https://static.inaturalist.org/photos/205844118/medium.jpg,Siona lineata,Пяденица линейчатая
121632792,https://inaturalist-open-data.s3.amazonaws.com/photos/205845527/medium.jpeg,Anthocharis cardamines,Зорька
121637405,https://inaturalist-open-data.s3.amazonaws.com/photos/205854251/medium.jpeg,Apoda limacodes,Бабочка-мокрица
